Indexes,Material=Steel,Material=Aluminum,Material=Titanium,SSB_Include,CSB_Include,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,valid
3431,0,1,0,1,0,0.375,0.045,0.4936,0.062,74.5,0.04,0.0286,0.0413,0.0365,0.023350000000000003,0.013999999999999999,0.03,0.015,0.0444,0.048,0.0324,73.5,0.0997,0.52,0.068,0.12,0.016,0.017745538284398395,0.33,0.35,0.009,0.000898246,0.001964553,0.001667684,0.000647284,0.001029141,0.002548834,0.003395113,0.6014802557953233,0
3432,0,1,0,1,1,0.405,0.072,0.5205,0.045,74.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0494,0.04,0.0303,72,0.1102,0.4841,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.002190742,0.003377775,0.000648706,0.001379896,0.006776705,0.007018835,0.002054184,0.6311450165204721,0
3433,1,0,0,1,1,0.53,0.06,0.5656,0.01,66,0.0463,0.0286,0.0314,0.0365,0.0245,0.016149999999999998,0.0286,0.013999999999999999,0.0317,0.0121,0.0319,65,0.115,0.5471,0.09,0.12,0.015,0.015,0.33,0.35,0.007,0.005261591,0.004977106,0.000546665,0.004363176,0.002756312,0.009985383,0.004833609,0.6682042872311869,0
3434,0,1,0,1,1,0.386,0.054000000000000006,0.5656,0.07,74,0.04,0.0286,0.036000000000000004,0.0365,0.023350000000000003,0.013999999999999999,0.0318,0.015,0.0525,0.0615,0.0277,74,0.11900000000000001,0.555,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001774649,0.009240501,0.00069589,0.001960247,0.004344071,0.001463043,0.009404132,0.6425702255563076,0
3435,0,1,0,1,1,0.405,0.07,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.045,0.013999999999999999,0.0318,0.015,0.0486,0.0461,0.033200000000000014,73,0.155,0.5961000000000001,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.006624787,0.000720227,0.003258867,0.001861053,0.001466257,0.00073084,0.003964539,0.6584206156112283,0
3436,0,1,0,1,1,0.405,0.07,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.045,0.013999999999999999,0.0318,0.015,0.0486,0.0461,0.033200000000000014,73,0.155,0.5961000000000001,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.004886929,0.001712176,0.000537546,0.000944048,0.001727269,0.000539121,0.004670278,0.6584206156112283,0
3437,0,1,0,1,1,0.405,0.07,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.045,0.013999999999999999,0.0318,0.015,0.0486,0.0461,0.033200000000000014,73,0.155,0.5961000000000001,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.002049682,0.000713934,0.004130286,0.002590177,0.000569937,0.000522048,0.008507517,0.6584206156112283,2
3438,0,0,1,1,1,0.405,0.072,0.5656,0.045,73.5,0.04,0.0286,0.038,0.0365,0.023350000000000003,0.013000000000000001,0.03,0.015,0.0466,0.0352,0.0303,73,0.165,0.56,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001205269,0.003273199,0.003981974,0.000720227,0.002141631,0.007274935,0.00131007,0.6551098271799273,2
3439,0,0,1,1,1,0.425,0.075,0.5656,0.045,73.5,0.04,0.0286,0.038,0.0365,0.023350000000000003,0.013000000000000001,0.03,0.015,0.0463,0.035,0.031,72,0.15030000000000002,0.56,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001953092,0.000541492,0.001538771,0.002726239,0.008850241,0.006881591,0.002746251,0.6620818948366209,0
3441,0,0,1,1,1,0.405,0.068,0.5429999999999999,0.045,73,0.04,0.0286,0.044000000000000004,0.0365,0.026000000000000002,0.013000000000000001,0.033,0.015,0.0619,0.0358,0.0307,73,0.14,0.505,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.006586138,0.001682385,0.000504039,0.005756866,0.005936449,0.003064682,0.000571606,0.6486019754874163,0
3442,1,0,0,1,1,0.515,0.035,0.5656,0.011000000000000001,66,0.0455,0.0286,0.0315,0.0365,0.02365,0.01705,0.0288,0.013999999999999999,0.0317,0.0152,0.0328,65,0.11699999999999999,0.5502,0.09,0.13,0.015,0.015,0.33,0.35,0.007,0.008837304,0.001105613,0.001670125,0.00056166,0.007085888,0.001121904,0.007781287,0.6641228689067527,0
3443,0,1,0,1,1,0.4,0.065,0.5656,0.2,74,0.04,0.0286,0.05,0.0365,0.0325,0.013000000000000001,0.0318,0.015,0.0426,0.16369999999999998,0.0246,73,0.1189,0.6137,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.0006665,0.002195554,0.001343055,0.001781151,0.000828811,0.003395113,0.001308155,0.6287022513441448,0
3444,1,0,0,1,1,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0492,0.0492,0.0289,73,0.145,0.5152,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.00061453,0.001963117,0.001521981,0.002278996,0.001074522,0.00123652,0.002772487,0.6587420739449726,0
3445,0,1,0,1,1,0.405,0.065,0.5656,0.2,74,0.06,0.0286,0.05,0.0365,0.0325,0.013000000000000001,0.0318,0.015,0.0364,0.1635,0.022000000000000002,73,0.11,0.6135,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001199992,0.001292936,0.001248333,0.002192345,0.001081619,0.004643032,0.001146793,0.6345580305701017,0
3446,0,0,1,1,1,0.425,0.075,0.5656,0.045,73.5,0.04,0.0286,0.038,0.0365,0.023350000000000003,0.013000000000000001,0.03,0.015,0.0463,0.035,0.031,72,0.15030000000000002,0.56,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000711328,0.002676844,0.00086283,0.001814018,0.006629634,0.002367339,0.002599667,0.6620818948366209,0
3447,1,0,0,1,1,0.465,0.075,0.5656,0.025,73,0.042,0.0286,0.0324,0.0365,0.0185,0.0117,0.0286,0.015,0.0332,0.0126,0.0263,72,0.1569,0.6026,0.068,0.13,0.011000000000000001,0.018000000000000002,0.33,0.385,0.009,0.001349949,0.001284453,0.00375842,0.000526265,0.00078572,0.001761717,0.000572862,0.6751632396207846,0
3448,1,0,0,0,0,0.395,0.07,0.5656,0.045,75,0.04,0.026200000000000008,0.0318,0.0365,0.023350000000000003,0.013000000000000001,0.0288,0.015,0.0285,0.0224,0.0319,70.5,0.0857,0.655,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.001697215,0.000684282,0.001009756,0.007285584,0.00061408,0.000575802,0.001239236,0.6320614856538481,0
3449,0,0,1,1,1,0.41,0.066,0.56,0.115,73.5,0.04,0.0286,0.055,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0515,0.0186,0.0302,73.25,0.15,0.5,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000546265,0.005533933,0.001976081,0.000914152,0.002639903,0.003277991,0.003537054,0.644374461,0
3450,0,1,0,1,1,0.405,0.067,0.5656,0.06,72.99999999999999,0.04,0.0286,0.045,0.04125,0.023350000000000003,0.015,0.0318,0.015,0.0466,0.0468,0.0332,73.5,0.1824,0.63,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000861569,0.003195145,0.001375865,0.006153056,0.007775598,0.002588284,0.000533239,0.6655946231271176,0
3451,1,0,0,1,1,0.39,0.05,0.5135,0.05,76,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013999999999999999,0.0318,0.015,0.0504,0.0464,0.0354,74,0.1092,0.5764,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.007747216,0.001128488,0.00064918,0.003495904,0.002552565,0.000742694,0.005273149,0.6162048533590238,0
3452,1,0,0,1,1,0.415,0.064,0.5656,0.045,72.5,0.04,0.0286,0.04,0.0365,0.0225,0.0145,0.03,0.015,0.0474,0.0209,0.033100000000000004,73.5,0.136,0.5,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001984772,0.001084788,0.005648428,0.000507739,0.00052974,0.006673417,0.00133522,0.6405705806429988,0
3453,0,1,0,1,1,0.39411999999999997,0.06,0.52,0.052000000000000005,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0468,0.0454,0.0254,73.5,0.1141,0.5454,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.00139716,0.002460906,0.002865253,0.000626786,0.00090749,0.002022875,0.001572907,0.6185086242828458,0
3454,1,0,0,1,1,0.53,0.06,0.5656,0.01,66,0.0463,0.0286,0.0314,0.0365,0.0245,0.016149999999999998,0.0286,0.013999999999999999,0.0317,0.0121,0.0319,65,0.115,0.5471,0.09,0.12,0.015,0.015,0.33,0.35,0.007,0.002939546,0.005139878,0.004008272,0.005694054,0.003881336,0.00218754,0.001418785,0.6682042872311869,0
3455,1,0,0,1,1,0.53,0.06,0.5656,0.01,66,0.0463,0.0286,0.0314,0.0365,0.0245,0.016149999999999998,0.0286,0.013999999999999999,0.0317,0.0121,0.0319,65,0.115,0.5471,0.09,0.12,0.015,0.015,0.33,0.35,0.007,0.008626565,0.000909484,0.000939227,0.002339798,0.001923324,0.002087504,0.000583006,0.6682042872311869,0
3456,1,0,0,1,1,0.391,0.06,0.5656,0.045,76,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0464,0.0269,0.031,76,0.10400000000000001,0.517,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.006433785,0.003020179,0.003202163,0.001257497,0.009260798,0.008785748,0.000850923,0.6750603581480272,0
3457,0,1,0,1,1,0.4,0.07,0.5656,0.045,74,0.05,0.0286,0.05,0.0365,0.0325,0.013000000000000001,0.0318,0.015,0.0475,0.0337,0.025,71.5,0.1451,0.51,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.00069844,0.007769913,0.000881326,0.004759937,0.006202758,0.000547065,0.003495904,0.6452487580077688,0
3458,1,0,0,1,1,0.43,0.0645,0.606,0.04,74,0.04,0.0286,0.044000000000000004,0.0365,0.0186,0.0118,0.035,0.015,0.055200000000000006,0.0413,0.0339,70.5,0.1145,0.46,0.068,0.135,0.016,0.018000000000000002,0.33,0.35,0.009,0.000876825,0.002696493,0.001275093,0.000876825,0.001275093,0.000602954,0.003921282,0.6969555649482317,0
3459,1,0,0,1,1,0.43,0.0645,0.606,0.04,74,0.04,0.0286,0.044000000000000004,0.0365,0.0186,0.0118,0.035,0.015,0.055200000000000006,0.0413,0.0339,70.5,0.1145,0.46,0.068,0.135,0.016,0.018000000000000002,0.33,0.35,0.009,0.002107447,0.000966403,0.002911729,0.001657954,0.009890893,0.000579181,0.00194454,0.6969555649482317,0
3460,0,1,0,1,1,0.365,0.015,0.5656,0.045,70.5,0.04,0.0361,0.045,0.0415,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0622,0.054700000000000006,0.033600000000000005,70,0.133,0.3,0.068,0.135,0.016,0.018000000000000002,0.33,0.35,0.009,0.008328973,0.003107566,0.001173091,0.003607595,0.000898903,0.002863158,0.000763067,0.5873113598912163,0
3461,1,0,0,1,1,0.44,0.0725,0.5367000000000001,0.025,71.5,0.039,0.0286,0.0325,0.0365,0.0171,0.0094,0.02885,0.0125,0.0287,0.0134,0.0256,71.5,0.11699999999999999,0.5484,0.068,0.129,0.00905,0.016300000000000002,0.33,0.375,0.012,0.001425024,0.00884377,0.001528675,0.003309306,0.005162483,0.000658265,0.000803151,0.6597502160790623,0
3462,1,0,0,1,1,0.41,0.065,0.5656,0.045,73.503,0.04,0.0286,0.0318,0.0365,0.023350000000000003,0.013000000000000001,0.0286,0.015,0.032600000000000004,0.028999999999999998,0.0241,73,0.14300000000000002,0.575,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.002831919,0.001329374,0.001279764,0.000501098,0.003006955,0.003563018,0.001675018,0.6310821432079138,0
3463,0,1,0,1,1,0.40977,0.1,0.5656,0.045,73,0.04,0.0286,0.045,0.0365,0.02,0.013000000000000001,0.0318,0.015,0.025,0.1,0.02,73,0.1372,0.57,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000827599,0.000984956,0.006405613,0.006193691,0.004046564,0.007392938,0.001869238,0.6333504713813684,0
3464,0,1,0,0,1,0.4,0.057,0.5656,0.045,75.5,0.04,0.02695,0.05,0.0365,0.023350000000000003,0.013000000000000001,0.035,0.015,0.0591,0.0255,0.0415,71.5,0.1199,0.523,0.068,0.12,0.015842532,0.018000000000000002,0.33,0.35,0.007,0.002792838,0.000718649,0.000582154,0.004459968,0.001876086,0.000718649,0.009213507,0.6465824977231619,0
3466,1,0,0,1,1,0.44,0.0725,0.5367000000000001,0.025,71.5,0.039,0.0286,0.0325,0.0365,0.0171,0.0094,0.02885,0.0125,0.0287,0.0134,0.0256,71.5,0.11699999999999999,0.5484,0.068,0.129,0.00905,0.016300000000000002,0.33,0.375,0.012,0.004504222,0.003740595,0.003406305,0.008062258,0.00162732,0.001226164,0.009237122,0.6597502160790623,2
3467,1,0,0,0,0,0.445,0.07,0.56,0.045,72,0.04,0.027000000000000003,0.036000000000000004,0.0365,0.023350000000000003,0.0115,0.0286,0.015,0.045,0.0529,0.0364,71.5,0.10099999999999999,0.4879,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000977064,0.001404331,0.001263951,0.000615429,0.003397597,0.001743771,0.007355185,0.7040101675273903,0
3468,1,0,0,1,1,0.44,0.0725,0.5367000000000001,0.025,71.5,0.039,0.0286,0.0325,0.0365,0.0171,0.0094,0.02885,0.0125,0.0287,0.0134,0.0256,71.5,0.11699999999999999,0.5484,0.068,0.129,0.00905,0.016300000000000002,0.33,0.375,0.012,0.000588576,0.00132549,0.003235119,0.000613183,0.005841694,0.002946003,0.001417747,0.6597502160790623,0
3470,1,0,0,1,1,0.43685,0.044000000000000004,0.5607000000000001,0.03,72.5,0.04,0.0286,0.036000000000000004,0.0365,0.025,0.022000000000000002,0.042,0.015,0.0482,0.0274,0.0376,73.5,0.15130000000000002,0.5124,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000539516,0.002412787,0.001038973,0.001038973,0.00334826,0.006010721,0.003157973,0.6423577657061086,0
3471,0,1,0,1,1,0.29,0.02,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.05,0.0409,0.0263,73,0.1239,0.3309,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.002598716,0.0005057,0.007818367,0.001443381,0.002509068,0.000659469,0.002832955,0.4599708001915754,0
3472,1,0,0,1,1,0.44,0.049,0.5656,0.05,72.5,0.04,0.0286,0.044000000000000004,0.0365,0.023350000000000003,0.015,0.028999999999999998,0.015,0.045,0.0578,0.024,70.5,0.1367,0.483,0.073,0.142,0.01,0.018000000000000002,0.33,0.35,0.009,0.000713151,0.003347035,0.004754718,0.001401766,0.007493648,0.002932031,0.000853728,0.6984203925127044,0
3473,1,0,0,1,1,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0492,0.0492,0.0289,73,0.145,0.5152,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.00051673,0.000809638,0.005083798,0.001996419,0.000816775,0.001140102,0.002208438,0.6587420739449726,0
3474,1,0,0,1,1,0.38799999999999996,0.057999999999999996,0.5656,0.045,75.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.005,0.015,0.005,73.5,0.07,0.49,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.001773352,0.001003865,0.000551081,0.004315571,0.000738362,0.005689891,0.001839402,0.6253192552622232,0
3475,0,1,0,1,1,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.044000000000000004,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0492,0.0492,0.0289,73,0.145,0.5152,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.003273199,0.006148557,0.001223029,0.000636021,0.001323553,0.000573281,0.000679296,0.6587420739449726,0
3476,0,1,0,1,1,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0373,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0492,0.0492,0.0289,73,0.145,0.5152,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.00057412,0.001339132,0.002489873,0.003542232,0.000653946,0.001457703,0.009761534,0.6587420739449726,0
3477,0,1,0,1,1,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0373,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0492,0.0492,0.0289,73,0.145,0.5152,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.001145116,0.002163672,0.007054861,0.00068029,0.000646338,0.000748146,0.005374382,0.6587420739449726,0
3478,0,1,0,1,1,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0373,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0492,0.0492,0.0289,73,0.145,0.5152,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.000637418,0.001723484,0.001625535,0.007936473,0.000550678,0.00055716,0.005269293,0.6587420739449726,0
3479,0,1,0,1,1,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0373,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0492,0.0492,0.0289,73,0.145,0.5152,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.00375842,0.001058919,0.001349949,0.000700998,0.000647758,0.004363176,0.004312415,0.6587420739449726,0
3480,1,0,0,1,1,0.405,0.068,0.5670000000000001,0.045,72,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0473,0.0466,0.034,72,0.1382,0.6226,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.0010706,0.002571302,0.000574961,0.005509701,0.00797721,0.004118221,0.00210129,0.6625988337658492,0
3481,1,0,0,1,1,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.035,0.033275,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0492,0.0492,0.0289,73,0.145,0.5152,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.001117809,0.003022389,0.006028331,0.001011974,0.0020422,0.004369563,0.006354286,0.6587420739449726,0
3482,1,0,0,1,1,0.425,0.072,0.534,0.045,73.5,0.03,0.0286,0.034,0.0365,0.023350000000000003,0.013000000000000001,0.026000000000000002,0.015,0.03,0.03,0.038,72,0.091,0.52,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000580453,0.007018835,0.001480264,0.000921536,0.000604721,0.001072952,0.006977887,0.6543821724103448,0
3483,1,0,0,1,1,0.405,0.054000000000000006,0.523,0.045,74,0.03,0.0286,0.036000000000000004,0.0365,0.023350000000000003,0.013000000000000001,0.027000000000000003,0.015,0.04,0.035,0.045,71.5,0.12,0.5,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.004646429,0.000861569,0.000784572,0.001140936,0.006447917,0.002146335,0.006081472,0.6297112231452328,0
3484,1,0,0,1,1,0.44,0.0725,0.5367000000000001,0.025,71.5,0.039,0.0286,0.0325,0.0365,0.0171,0.0094,0.02885,0.0125,0.0287,0.0134,0.0256,71.5,0.11699999999999999,0.5484,0.068,0.129,0.00905,0.016300000000000002,0.33,0.375,0.012,0.000627015,0.001209242,0.007864247,0.000771767,0.000765023,0.00085811,0.001445494,0.6597502160790623,0
3485,1,0,0,1,1,0.44,0.0725,0.5367000000000001,0.025,71.5,0.039,0.0286,0.0325,0.0365,0.0171,0.0094,0.02885,0.0125,0.0287,0.0134,0.0256,71.5,0.11699999999999999,0.5484,0.068,0.129,0.00905,0.016300000000000002,0.33,0.375,0.012,0.008006435,0.000555532,0.001202628,0.000702025,0.001592585,0.002995979,0.001383939,0.6597502160790623,0
3486,1,0,0,1,1,0.4,0.027999999999999997,0.57,0.065,73,0.04,0.0286,0.044000000000000004,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0424,0.0643,0.0237,68,0.115,0.355,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.003483144,0.001129314,0.004479583,0.001798167,0.003314151,0.000715502,0.002252482,0.6619602518148188,0
3487,1,0,0,1,1,0.4,0.027999999999999997,0.57,0.065,73,0.04,0.0286,0.044000000000000004,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0424,0.0643,0.0237,68,0.115,0.355,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.005529887,0.007301587,0.000917501,0.007365952,0.003294816,0.001010495,0.007132684,0.6619602518148188,0
3488,1,0,0,1,1,0.45,0.05,0.5670000000000001,0.045,73.51,0.03,0.0286,0.034,0.0365,0.023350000000000003,0.013000000000000001,0.026000000000000002,0.015,0.04,0.04,0.068,70.96,0.175,0.495,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001031402,0.001240143,0.000520142,0.000933748,0.000981361,0.006162063,0.000804326,0.6265815511297013,0
3489,1,0,0,1,1,0.445,0.072,0.568,0.045,73.5,0.03,0.0286,0.034,0.0365,0.023350000000000003,0.013000000000000001,0.034,0.015,0.05,0.04,0.03,70.99,0.12,0.52,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.00144708,0.001559162,0.004629468,0.001818003,0.008482664,0.005599072,0.000653946,0.6773537590064375,0
3490,1,0,0,0,0,0.38,0.037000000000000005,0.5656,0.05,70,0.04,0.0286,0.04,0.0365,0.023350000000000003,0.016,0.0349,0.015,0.045,0.05,0.0405,71.5,0.14,0.52,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.007551417,0.001400229,0.003570845,0.003570845,0.000549069,0.000662127,0.001400229,0.6433261002419853,0
3491,1,0,0,1,1,0.455,0.077,0.5539,0.045,74.5,0.03,0.0286,0.034,0.0365,0.023350000000000003,0.013000000000000001,0.034,0.015,0.04,0.06,0.05,70.75,0.1,0.52,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000806683,0.000842871,0.000605606,0.002708352,0.007091072,0.000794969,0.002027319,0.6644772409921137,0
3492,0,1,0,1,1,0.405,0.07,0.525,0.145,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0511,0.0108,0.0277,73.5,0.1042,0.4908,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.00950787,0.005196576,0.004830075,0.000600753,0.000769231,0.005590887,0.00639625,0.6297011857693448,0
3493,1,0,0,1,1,0.43,0.063,0.5656,0.07,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0427,0.0611,0.0274,69.5,0.1148,0.47,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000869799,0.000667476,0.008071108,0.002567544,0.002300768,0.000779424,0.001311987,0.7178226873719475,0
3494,1,0,0,1,1,0.43,0.063,0.5656,0.07,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0427,0.0611,0.0274,69.5,0.1148,0.47,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.00747449,0.000747599,0.008451701,0.005644299,0.008677187,0.005307973,0.0022328,0.7178226873719475,0
3495,0,1,0,1,1,0.405,0.065,0.513,0.188,74.5,0.047,0.04275,0.052000000000000005,0.051,0.0315,0.0145,0.0318,0.015,0.054000000000000006,0.182,0.034,71,0.1206,0.5720000000000001,0.086,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001894702,0.000985317,0.00130481,0.001393588,0.00144761,0.009843983,0.002799997,0.6233033767273639,0
3496,1,0,0,1,1,0.44,0.07,0.55,0.045,75,0.04,0.0286,0.032,0.0365,0.0175,0.0115,0.027999999999999997,0.015,0.0446,0.0448,0.0307,75,0.1203,0.5798,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.00113511,0.003964539,0.000624041,0.001189506,0.001300523,0.009905371,0.00355781,0.6583059742962499,0
3497,1,0,0,1,1,0.415,0.075,0.5656,0.045,73,0.04,0.0286,0.032,0.0365,0.023350000000000003,0.013000000000000001,0.0288,0.015,0.0408,0.0208,0.0347,73,0.17300000000000001,0.5998,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001428154,0.002290693,0.000692337,0.003164909,0.002786717,0.007232493,0.001765587,0.6623800778629448,0
3498,1,0,0,1,1,0.335,0.053,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0488,0.0619,0.0173,69.5,0.06,0.1119,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.005306032,0.002759338,0.001188202,0.000872667,0.000751711,0.001378383,0.006502378,0.4465616949893606,0
3499,1,0,0,1,1,0.2406,0,0.5656,0.035,78,0.04,0.0286,0.045,0.0365,0.0224,0.0124,0.0318,0.015,0.0447,0.0576,0.023,66,0.06,0.1376,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000980644,0.000689305,0.00193037,0.001360853,0.001470553,0.007436321,0.001177388,0.3399143510776704,0
3500,0,1,0,1,1,0.4,0.067,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0493,0.0494,0.0291,72,0.1208,0.51,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001148471,0.001987677,0.002890511,0.001321618,0.005113631,0.006424381,0.001479182,0.6350128098090342,0
3501,0,1,0,1,1,0.405,0.06,0.5239,0.045,74,0.04,0.03625,0.05,0.042,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0497,0.0213,0.0305,71.3,0.145,0.5,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.003097356,0.000575171,0.000523769,0.00554406,0.002366474,0.000843179,0.000671638,0.631538423,0
